,CLIENT_IDENTIFIER,ISSUER_NAME,ISSUERID,ISSUER_ISIN,ISSUER_LEI,ISSUER_TICKER,CARBON_EMISSIONS_TARGET_BASE_YEAR,CARBON_EMISSIONS_TARGET_DESC,CARBON_EMISSIONS_TARGET_REDUCT_PCT,CARBON_EMISSIONS_TARGET_YEAR,HAS_COMMITTED_TO_SBTI_TARGET,HAS_SBTI_APPROVED_TARGET,SBTI_LONG_TERM_TARGET_STATUS,SBTI_LONG_TERM_TARGET_YEAR,SBTI_NEAR_TERM_TARGET_STATUS,SBTI_NEAR_TERM_TARGET_YEAR,SBTI_NET_ZERO_TARGET_STATUS,SBTI_NET_ZERO_TARGET_YEAR,SBTI_UPDATE_DATE,TARGET_SUMMARY_ANNUAL_REDUCTION,TARGET_SUMMARY_APPLIED_TARGETS_IDS,TARGET_SUMMARY_CALCULATION_DATE,TARGET_SUMMARY_CUM_CHANGE_2030,TARGET_SUMMARY_CUM_CHANGE_2050,TARGET_SUMMARY_CUM_CHANGE_2070,TARGET_SUMMARY_CURRENT_PROGRESS,TARGET_SUMMARY_EFFECTIVE_COVERAGE,TARGET_SUMMARY_END_YEAR,TARGET_SUMMARY_IMPUTATION_TRANSPARENCY,TARGET_SUMMARY_NNZERO_2030,TARGET_SUMMARY_NNZERO_2050,TARGET_SUMMARY_NNZERO_2070,TARGET_SUMMARY_SCOPES,TARGET_SUMMARY_SCOPE_3_CATEGORIES,TARGET_SUMMARY_SELF_DECLARED_NZERO,TARGET_SUMMARY_TARGETS_IDS,TARGET_SUMMARY_TRACK_RECORD,TARGET_SUMMARY_TYPES,TARGET_SUMMARY_UNITS,TARGET_SUMMARY_USE_OF_OFFSETS,TARGET_UPDATE_DATE
827,JP3749400002,"NIPPON PAINT HOLDINGS CO., LTD.",IID000000002176519,JP3749400002,529900RYRJUN78A7PL87,4612,2019.0,Achieve net zero emissions across scope 1 and 2 by 2050 from 2019.,100.0,2050.0,False,False,,,,,,,,0.009776172558421,"IID000000002176519-15, IID000000002176519-16",2025-02-18,0.047347053273991,0.273732831635789,0.554196114716711,Not on track with any targets,0.035993688335057,2050.0,"For target IID000000002176519-15, we calculated the target value to be 0.0 tCO2e for year 2050, based on the target baseline value and reported reduction for Scopes 1, 2. For target IID000000002176519-16, we calculated the target value to be 30595.0 tCO2e for year 2030, based on the target baseline value and reported reduction for Scopes 1, 2.",,,,"1,2",,,"IID000000002176519-1, IID000000002176519-10, IID000000002176519-11, IID000000002176519-12, IID000000002176519-13, IID000000002176519-14, IID000000002176519-15, IID000000002176519-16, IID000000002176519-17, IID000000002176519-18, IID000000002176519-19, IID000000002176519-2, IID000000002176519-3, IID000000002176519-4, IID000000002176519-5, IID000000002176519-6, IID000000002176519-7, IID000000002176519-8, IID000000002176519-9",Met some targets,ABSOLUTE,tCO2e,No,2024-06-10
828,JP3381000003,NIPPON STEEL CORPORATION,IID000000002176527,JP3381000003,35380065QWQ4U2V3PA33,5401,2013.0,To reduce total CO2 emissions by 30% by 2030 compared to 2013 baseline,30.0,2030.0,False,,,,,,,,,0.002532789059783,IID000000002176527-7,2025-02-18,0.020262312478261,0.087226037709714,0.168934508274945,On track with all targets,0.719152252387185,2030.0,,,,,"1,2",,,"IID000000002176527-1, IID000000002176527-3, IID000000002176527-4, IID000000002176527-5, IID000000002176527-6, IID000000002176527-7",Met some targets,ABSOLUTE,tCO2e,No,2023-11-09
829,JP3672400003,"NISSAN MOTOR CO., LTD.",IID000000002176536,JP3672400003,353800DRBDH1LUTNAY26,7201,2018.0,We have set a target by 2050 to reduce absolute scope 1 and 2 market based emissions by 100 percent compared to the base year which is 2018.,100.0,2050.0,False,True,,,Well-below 2 degrees C,2030.0,Committed,,2021-08-26,-0.022668722135459,"IID000000002176536-14, IID000000002176536-22, IID000000002176536-24, IID000000002176536-34, IID000000002176536-35",2025-02-18,0.0,-0.634724219792864,-0.634724219792864,On track with some targets,1.0,2050.0,"For target IID000000002176536-25, we calculated the target value to be 1.0 tCO2e for year 2016, based on the target baseline value and reported reduction for Scopes 1, 2. For target IID000000002176536-5, we calculated the target value to be 1.0 tCO2e for year 2016, based on the target baseline value and reported reduction for Scope 3. For target IID000000002176536-24, we calculated the target value to be 40500000.0 tCO2e for year 2050, based on the target baseline value and reported reduction for Scopes 1, 2, 3. For target IID000000002176536-22, we imputed the baseline year and baseline value. Since there were no additional information in the target disclosure, we assumed the announcement year -1 as the baseline year and used reported or estimated emissions data for the corresponding year as baseline value. The imputed baseline year is 2020. The imputed baseline value for Scope 1 is 550000.0 tCO2e (reported). The imputed baseline value for Scope 2 is 1195000.0 tCO2e (reported). For target IID000000002176536-12, we calculated the target value to be 1.0 tCO2e for year 2025, based on the target baseline value and reported reduction for Scopes 1, 2. For target IID000000002176536-13, we calculated the target value to be 125.0 tCO2e for year 2022, based on the target baseline value and reported reduction for Scope 3. For target IID000000002176536-15, we calculated the target value to be 21.0 tCO2e for year 2050, based on the target baseline value and reported reduction for Scope 3. For target IID000000002176536-10, we calculated the target value to be 1.0 tCO2e for year 2022, based on the target baseline value and reported reduction for Scopes 1, 2. For target IID000000002176536-2, we calculated the target value to be 67500000.0 tCO2e for year 2050, based on the target baseline value and reported reduction for Scopes 1, 2, 3. For target IID000000002176536-16, we calculated the target value to be 0.0 tCO2e for year 2050, based on the target baseline value and reported reduction for Scope 2.",,,,"1,2,3","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",True,"IID000000002176536-10, IID000000002176536-11, IID000000002176536-12, IID000000002176536-13, IID000000002176536-14, IID000000002176536-15, IID000000002176536-16, IID000000002176536-17, IID000000002176536-18, IID000000002176536-19, IID000000002176536-2, IID000000002176536-20, IID000000002176536-21, IID000000002176536-22, IID000000002176536-23, IID000000002176536-24, IID000000002176536-25, IID000000002176536-26, IID000000002176536-27, IID000000002176536-28, IID000000002176536-29, IID000000002176536-30, IID000000002176536-31, IID000000002176536-33, IID000000002176536-34, IID000000002176536-35, IID000000002176536-36, IID000000002176536-37, IID000000002176536-5, IID000000002176536-7, IID000000002176536-9",Met some targets,ABSOLUTE,tCO2e,No,2024-10-30
830,US6293775085,"NRG ENERGY, INC.",IID000000002176598,US6293775085,5E2UPK5SW04M13XY7I38,NRG,2014.0,Commits to reach net-zero by 2050 with 2014 as baseline year,100.0,2050.0,,True,,2050.0,1.5 degrees C,2025.0,,,2021-03-11,-0.026954308585942,"IID000000002176598-10, IID000000002176598-9",2025-02-18,-0.235330372847844,-0.754720640406372,-0.70071256841904,On track with all targets,0.814363856456671,2050.0,,,,,"1,2,3",6,True,"IID000000002176598-10, IID000000002176598-11, IID000000002176598-3, IID000000002176598-4, IID000000002176598-5, IID000000002176598-6, IID000000002176598-7, IID000000002176598-8, IID000000002176598-9",Not applicable,ABSOLUTE,tCO2e,No,2024-05-24
831,JP3165700000,NTT DATA GROUP CORPORATION,IID000000002176621,JP3165700000,353800SZGJGSLJRRWB43,9613,2021.0,Reduce absolute scope 1 and 2 by 100% by year 2035 against year 2021.,100.0,2035.0,False,True,1.5 degrees C,2035.0,1.5 degrees C,2030.0,Approved,2040.0,2024-04-11,-0.042537402930348,"IID000000002176621-25, IID000000002176621-26, IID000000002176621-31",2025-02-18,-0.536388028238307,-0.552986238094527,-0.552986238094527,Not on track with any targets,1.0,2035.0,"For target IID000000002176621-25, we calculated the target value to be 56116.0 tCO2e for year 2030, based on the target baseline value and reported reduction for Scopes 1, 2. For target IID000000002176621-25, we imputed the baseline value for the year 2021. The imputed baseline value for Scope 1 is 9613.0 tCO2e (reported). The imputed baseline value for Scope 2 is 165748.0 tCO2e (reported). For target IID000000002176621-26, we calculated the target value to be 1511272.0 tCO2e for year 2030, based on the target baseline value and reported reduction for Scope 3. For target IID000000002176621-26, we imputed the baseline value for the year 2021. The imputed baseline value for Scope 3 is 2605641.0 tCO2e (estimated by MSCI ESG Research). For target IID000000002176621-29, we calculated the target value to be 102384.0 tCO2e for year 2030, based on the target baseline value and reported reduction for Scopes 1, 2. For target IID000000002176621-30, we calculated the target value to be 956260.0 tCO2e for year 2030, based on the target baseline value and reported reduction for Scope 3.",,,,"1,2,3","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,"IID000000002176621-1, IID000000002176621-10, IID000000002176621-11, IID000000002176621-12, IID000000002176621-13, IID000000002176621-14, IID000000002176621-15, IID000000002176621-16, IID000000002176621-17, IID000000002176621-18, IID000000002176621-19, IID000000002176621-2, IID000000002176621-20, IID000000002176621-21, IID000000002176621-22, IID000000002176621-23, IID000000002176621-24, IID000000002176621-25, IID000000002176621-26, IID000000002176621-27, IID000000002176621-28, IID000000002176621-29, IID000000002176621-3, IID000000002176621-30, IID000000002176621-31, IID000000002176621-4, IID000000002176621-5, IID000000002176621-6, IID000000002176621-7, IID000000002176621-8, IID000000002176621-9",Met some targets,ABSOLUTE,tCO2e,No,2024-06-11
832,US67066G1040,NVIDIA CORPORATION,IID000000002176634,US67066G1040,549300S4KLFTLO7GSQ80,NVDA,2020.0,To reduce scope 2 emission by 100% by 2025 from 2020 baseline year,100.0,2025.0,False,,,,,,,,,0.005926176094006,"IID000000002176634-11, IID000000002176634-17",2025-02-18,0.069673052048421,0.305107669286222,0.592382644298749,Not on track with any targets,0.012580591465296,2025.0,"For target IID000000002176634-6, we calculated the target value to be 58132.0 tCO2e for year 2025, based on the target baseline value and reported reduction for Scopes 1, 2. For target IID000000002176634-6, we imputed the baseline value for the year 2019. The imputed baseline value for Scope 1 is 2817.0 tCO2e (reported). The imputed baseline value for Scope 2 is 74692.0 tCO2e (reported). For target IID000000002176634-3, we calculated the target value to be 4.0 tCO2e for year 2019, based on the target baseline value and reported reduction for Scopes 1, 2. For target IID000000002176634-17, we calculated the target value to be 0.0 tCO2e for year 2025, based on the target baseline value and reported reduction for Scope 2. For target IID000000002176634-15, we calculated the target value to be 0.0 tCO2e for year 2025, based on the target baseline value and reported reduction for Scope 2. For target IID000000002176634-1, we calculated the target value to be 0.0 tCO2e for year 2012, based on the target baseline value and reported reduction for Scopes 1, 2, 3.",,,,"1,2",,,"IID000000002176634-1, IID000000002176634-10, IID000000002176634-11, IID000000002176634-12, IID000000002176634-15, IID000000002176634-16, IID000000002176634-17, IID000000002176634-18, IID000000002176634-19, IID000000002176634-2, IID000000002176634-3, IID000000002176634-4, IID000000002176634-6, IID000000002176634-7, IID000000002176634-8, IID000000002176634-9",Met some targets,ABSOLUTE,tCO2e,No,2024-10-25
833,AU000000NAB4,NATIONAL AUSTRALIA BANK LIMITED,IID000000002176798,AU000000NAB4,F8SB4JFBSYQFRQEH3Z21,NAB,2021.0,We have set a goal to align our lending portfolio  to net zero emissions by 2050.,100.0,2050.0,False,False,,,,,,,,0.010073157030285,"IID000000002176798-37, IID000000002176798-38, IID000000002176798-49",2025-02-18,0.080585256242277,0.318290350577231,0.608335739129635,On track with some targets,0.002267159824023,2030.0,,,,,"1,2,3",6,,"IID000000002176798-1, IID000000002176798-11, IID000000002176798-12, IID000000002176798-2, IID000000002176798-20, IID000000002176798-21, IID000000002176798-22, IID000000002176798-23, IID000000002176798-24, IID000000002176798-25, IID000000002176798-26, IID000000002176798-27, IID000000002176798-28, IID000000002176798-29, IID000000002176798-3, IID000000002176798-30, IID000000002176798-31, IID000000002176798-32, IID000000002176798-33, IID000000002176798-34, IID000000002176798-35, IID000000002176798-36, IID000000002176798-37, IID000000002176798-38, IID000000002176798-39, IID000000002176798-4, IID000000002176798-40, IID000000002176798-41, IID000000002176798-42, IID000000002176798-43, IID000000002176798-44, IID000000002176798-45, IID000000002176798-46, IID000000002176798-47, IID000000002176798-48, IID000000002176798-49, IID000000002176798-5, IID000000002176798-50, IID000000002176798-51, IID000000002176798-52, IID000000002176798-7, IID000000002176798-8, IID000000002176798-9",Not applicable,ABSOLUTE,tCO2e,No,2024-02-18
834,FI0009013296,Neste Oyj,IID000000002177044,FI0009013296,5493009GY1X8GQ66AM14,NESTE,2020.0,Reduce scope 3 use phase emission intensity of sold products by 50% by 2040 based on 2020 baseline year,50.0,2040.0,False,,,,,,,,,-0.016619471524023,"IID000000002177044-21, IID000000002177044-22, IID000000002177044-45, IID000000002177044-46, IID000000002177044-48, IID000000002177044-7",2025-02-18,-0.179873841811984,-0.279931606146098,-0.235251317127078,On track with some targets,0.821243661890445,2040.0,"For target IID000000002177044-42, we calculated the target value to be 1702500.0 tCO2e for year 2030, based on the target baseline value and reported reduction for Scopes 1, 2. For target IID000000002177044-43, we calculated the target value to be 29.0 tCO2e for year 2040, based on the target baseline value and reported reduction for Scope 3. For target IID000000002177044-45, we calculated the target value to be 1700000.0 tCO2e for year 2030, based on the target baseline value and reported reduction for Scopes 1, 2. For target IID000000002177044-47, we calculated the target value to be 41.0 tCO2e for year 2030, based on the target baseline value and reported reduction for Scope 3. For target IID000000002177044-48, we calculated the target value to be 41.0 tCO2e for year 2030, based on the target baseline value and reported reduction for Scope 3. For target IID000000002177044-46, we calculated the target value to be 29.0 tCO2e for year 2040, based on the target baseline value and reported reduction for Scope 3.",,,,"1,2,3","10,11",,"IID000000002177044-1, IID000000002177044-10, IID000000002177044-11, IID000000002177044-17, IID000000002177044-18, IID000000002177044-19, IID000000002177044-2, IID000000002177044-20, IID000000002177044-21, IID000000002177044-22, IID000000002177044-23, IID000000002177044-24, IID000000002177044-25, IID000000002177044-26, IID000000002177044-27, IID000000002177044-28, IID000000002177044-29, IID000000002177044-3, IID000000002177044-30, IID000000002177044-37, IID000000002177044-38, IID000000002177044-39, IID000000002177044-4, IID000000002177044-40, IID000000002177044-41, IID000000002177044-42, IID000000002177044-43, IID000000002177044-44, IID000000002177044-45, IID000000002177044-46, IID000000002177044-47, IID000000002177044-48, IID000000002177044-49, IID000000002177044-50, IID000000002177044-6, IID000000002177044-7, IID000000002177044-8",Met some targets,"ABSOLUTE, INTENSITY","Other, tCO2e",No,2024-07-02
835,US64110L1061,"NETFLIX, INC.",IID000000002177083,US64110L1061,549300Y7VHGU0I7CE873,NFLX,2019.0,Netflix also commits to reduce scope 3 GHG emissions 55% per million USD of value added within 2019 to 2030,55.0,2030.0,,True,,,1.5 degrees C,2030.0,,,2023-03-30,-0.000916382240239,"IID000000002177083-3, IID000000002177083-6",2025-02-18,-0.007331057921909,-0.007331057921909,-0.007331057921909,On track with some targets,1.0,2030.0,"For target IID000000002177083-6, we calculated the target value to be 50.0 tCO2e for year 2030, based on the target baseline value and reported reduction for Scope 3. For target IID000000002177083-3, we calculated the target value to be 42008.0 tCO2e for year 2030, based on the target baseline value and reported reduction for Scopes 1, 2. For target IID000000002177083-3, we imputed the baseline value for the year 2019. The imputed baseline value for Scope 1 is 51487.0 tCO2e (reported). The imputed baseline value for Scope 2 is 26594.0 tCO2e (reported). For target IID000000002177083-2, we imputed the baseline year and baseline value. Since there were no additional information in the target disclosure, we assumed the announcement year -1 as the baseline year and used reported or estimated emissions data for the corresponding year as baseline value. The imputed baseline year is 2019. The imputed baseline value for Scope 1 is 51487.0 tCO2e (reported). The imputed baseline value for Scope 2 is 26594.0 tCO2e (reported). The imputed baseline value for Scope 3 is 5050626.0 tCO2e (estimated by MSCI ESG Research).",,,,"1,2,3","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,"IID000000002177083-1, IID000000002177083-2, IID000000002177083-3, IID000000002177083-4, IID000000002177083-5, IID000000002177083-6, IID000000002177083-7",Not applicable,"ABSOLUTE, INTENSITY","tCO2e, tCO2e/unit of revenue",No,2024-06-19
836,US64125C1099,"NEUROCRINE BIOSCIENCES, INC.",IID000000002177119,US64125C1099,549300FECER0XBN49756,NBIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
